   9.0481302e+00   7.9399878e+00   1.0000000e-01   1.6000000e+00
   8.3596270e+00   7.8152676e+00   1.0000000e-01   1.7000000e+00
   7.6870147e+00   7.6224348e+00   1.0000000e-01   1.8000000e+00
   7.0370138e+00   7.3634162e+00   1.0000000e-01   1.9000000e+00
   6.4161189e+00   7.0407997e+00   1.0000000e-01   2.0000000e+00
   5.8305338e+00   6.6578090e+00   1.0000000e-01   2.1000000e+00
   5.2861095e+00   6.2182707e+00   1.0000000e-01   2.2000000e+00
   4.7882856e+00   5.7265764e+00   1.0000000e-01   2.3000000e+00
   4.3420363e+00   5.1876392e+00   1.0000000e-01   2.4000000e+00
   3.9518204e+00   4.6068438e+00   1.0000000e-01   2.5000000e+00
   3.6215367e+00   3.9899933e+00   1.0000000e-01   2.6000000e+00
   3.3544853e+00   3.3432512e+00   1.0000000e-01   2.7000000e+00
   3.1533345e+00   2.6730795e+00   1.0000000e-01   2.8000000e+00
   3.0200942e+00   1.9861742e+00   1.0000000e-01   2.9000000e+00
   2.9560956e+00   1.2893988e+00   1.0000000e-01   3.0000000e+00
   2.9619782e+00   5.8971516e-01   1.0000000e-01   3.1000000e+00
   1.6661132e+01   3.3773786e+00   2.0000000e-01   0.0000000e+00
   1.6488021e+01   4.0553348e+00   2.0000000e-01   1.0000000e-01
   1.6248093e+01   4.7126217e+00   2.0000000e-01   2.0000000e-01
   1.5943744e+01   5.3426721e+00   2.0000000e-01   3.0000000e-01
   1.5578015e+01   5.9391906e+00   2.0000000e-01   4.0000000e-01
   1.5154561e+01   6.4962171e+00   2.0000000e-01   5.0000000e-01
   1.4677613e+01   7.0081859e+00   2.0000000e-01   6.0000000e-01
   1.4151936e+01   7.4699817e+00   2.0000000e-01   7.0000000e-01
   1.3582782e+01   7.8769902e+00   2.0000000e-01   8.0000000e-01
   1.2975839e+01   8.2251448e+00   2.0000000e-01   9.0000000e-01
   1.2337170e+01   8.5109669e+00   2.0000000e-01   1.0000000e+00
   1.1673158e+01   8.7316006e+00   2.0000000e-01   1.1000000e+00
   1.0990436e+01   8.8848414e+00   2.0000000e-01   1.2000000e+00
   1.0295826e+01   8.9691582e+00   2.0000000e-01   1.3000000e+00
   9.5962691e+00   8.9837085e+00   2.0000000e-01   1.4000000e+00
   8.8987543e+00   8.9283470e+00   2.0000000e-01   1.5000000e+00
   8.2102511e+00   8.8036267e+00   2.0000000e-01   1.6000000e+00
   7.5376388e+00   8.6107939e+00   2.0000000e-01   1.7000000e+00
   6.8876379e+00   8.3517753e+00   2.0000000e-01   1.8000000e+00
   6.2667430e+00   8.0291589e+00   2.0000000e-01   1.9000000e+00
   5.6811580e+00   7.6461681e+00   2.0000000e-01   2.0000000e+00
   5.1367336e+00   7.2066298e+00   2.0000000e-01   2.1000000e+00
   4.6389098e+00   6.7149356e+00   2.0000000e-01   2.2000000e+00
   4.1926605e+00   6.1759983e+00   2.0000000e-01   2.3000000e+00
   3.8024445e+00   5.5952029e+00   2.0000000e-01   2.4000000e+00
   3.4721608e+00   4.9783525e+00   2.0000000e-01   2.5000000e+00
   3.2051094e+00   4.3316104e+00   2.0000000e-01   2.6000000e+00
   3.0039586e+00   3.6614386e+00   2.0000000e-01   2.7000000e+00
   2.8707183e+00   2.9745334e+00   2.0000000e-01   2.8000000e+00
   2.8067197e+00   2.2777579e+00   2.0000000e-01   2.9000000e+00
   2.8126023e+00   1.5780743e+00   2.0000000e-01   3.0000000e+00
   2.8883074e+00   8.8247345e-01   2.0000000e-01   3.1000000e+00
   1.6240720e+01   5.0238435e+00   3.0000000e-01   0.0000000e+00
   1.6000792e+01   5.6811305e+00   3.0000000e-01   1.0000000e-01
   1.5696443e+01   6.3111808e+00   3.0000000e-01   2.0000000e-01
   1.5330714e+01   6.9076994e+00   3.0000000e-01   3.0000000e-01
   1.4907260e+01   7.4647259e+00   3.0000000e-01   4.0000000e-01
   1.4430312e+01   7.9766947e+00   3.0000000e-01   5.0000000e-01
   1.3904635e+01   8.4384904e+00   3.0000000e-01   6.0000000e-01
   1.3335481e+01   8.8454990e+00   3.0000000e-01   7.0000000e-01
   1.2728538e+01   9.1936536e+00   3.0000000e-01   8.0000000e-01
   1.2089869e+01   9.4794757e+00   3.0000000e-01   9.0000000e-01
   1.1425857e+01   9.7001094e+00   3.0000000e-01   1.0000000e+00
   1.0743135e+01   9.8533502e+00   3.0000000e-01   1.1000000e+00
   1.0048525e+01   9.9376670e+00   3.0000000e-01   1.2000000e+00
   9.3489682e+00   9.9522173e+00   3.0000000e-01   1.3000000e+00
   8.6514534e+00   9.8968557e+00   3.0000000e-01   1.4000000e+00
   7.9629502e+00   9.7721355e+00   3.0000000e-01   1.5000000e+00
   7.2903379e+00   9.5793027e+00   3.0000000e-01   1.6000000e+00
   6.6403370e+00   9.3202841e+00   3.0000000e-01   1.7000000e+00
   6.0194422e+00   8.9976676e+00   3.0000000e-01   1.8000000e+00
   5.4338571e+00   8.6146769e+00   3.0000000e-01   1.9000000e+00
   4.8894327e+00   8.1751386e+00   3.0000000e-01   2.0000000e+00
   4.3916089e+00   7.6834443e+00   3.0000000e-01   2.1000000e+00
   3.9453596e+00   7.1445071e+00   3.0000000e-01   2.2000000e+00
   3.5551436e+00   6.5637117e+00   3.0000000e-01   2.3000000e+00
   3.2248599e+00   5.9468612e+00   3.0000000e-01   2.4000000e+00
   2.9578085e+00   5.3001191e+00   3.0000000e-01   2.5000000e+00
   2.7566577e+00   4.6299474e+00   3.0000000e-01   2.6000000e+00
   2.6234174e+00   3.9430421e+00   3.0000000e-01   2.7000000e+00
   2.5594188e+00   3.2462667e+00   3.0000000e-01   2.8000000e+00
   2.5653015e+00   2.5465831e+00   3.0000000e-01   2.9000000e+00
   2.6410065e+00   1.8509822e+00   3.0000000e-01   3.0000000e+00
   2.7857775e+00   1.1664144e+00   3.0000000e-01   3.1000000e+00
   1.5658037e+01   6.6201118e+00   4.0000000e-01   0.0000000e+00
   1.5353688e+01   7.2501622e+00   4.0000000e-01   1.0000000e-01
   1.4987959e+01   7.8466807e+00   4.0000000e-01   2.0000000e-01
   1.4564505e+01   8.4037072e+00   4.0000000e-01   3.0000000e-01
   1.4087557e+01   8.9156761e+00   4.0000000e-01   4.0000000e-01
   1.3561880e+01   9.3774718e+00   4.0000000e-01   5.0000000e-01
   1.2992726e+01   9.7844803e+00   4.0000000e-01   6.0000000e-01
   1.2385783e+01   1.0132635e+01   4.0000000e-01   7.0000000e-01
   1.1747114e+01   1.0418457e+01   4.0000000e-01   8.0000000e-01
   1.1083102e+01   1.0639091e+01   4.0000000e-01   9.0000000e-01
   1.0400380e+01   1.0792332e+01   4.0000000e-01   1.0000000e+00
   9.7057704e+00   1.0876648e+01   4.0000000e-01   1.1000000e+00
   9.0062133e+00   1.0891199e+01   4.0000000e-01   1.2000000e+00
   8.3086985e+00   1.0835837e+01   4.0000000e-01   1.3000000e+00
   7.6201953e+00   1.0711117e+01   4.0000000e-01   1.4000000e+00
   6.9475830e+00   1.0518284e+01   4.0000000e-01   1.5000000e+00
   6.2975821e+00   1.0259265e+01   4.0000000e-01   1.6000000e+00
   5.6766872e+00   9.9366490e+00   4.0000000e-01   1.7000000e+00
   5.0911021e+00   9.5536582e+00   4.0000000e-01   1.8000000e+00
   4.5466778e+00   9.1141199e+00   4.0000000e-01   1.9000000e+00
   4.0488539e+00   8.6224257e+00   4.0000000e-01   2.0000000e+00
   3.6026046e+00   8.0834884e+00   4.0000000e-01   2.1000000e+00
   3.2123887e+00   7.5026930e+00   4.0000000e-01   2.2000000e+00
   2.8821049e+00   6.8858426e+00   4.0000000e-01   2.3000000e+00
   2.6150536e+00   6.2391005e+00   4.0000000e-01   2.4000000e+00
   2.4139028e+00   5.5689287e+00   4.0000000e-01   2.5000000e+00
   2.2806625e+00   4.8820235e+00   4.0000000e-01   2.6000000e+00
   2.2166639e+00   4.1852481e+00   4.0000000e-01   2.7000000e+00
   2.2225465e+00   3.4855644e+00   4.0000000e-01   2.8000000e+00
   2.2982516e+00   2.7899636e+00   4.0000000e-01   2.9000000e+00
   2.4430226e+00   2.1053957e+00   4.0000000e-01   3.0000000e+00
   2.6554131e+00   1.4387008e+00   4.0000000e-01   3.1000000e+00
   1.4918904e+01   8.1502342e+00   5.0000000e-01   0.0000000e+00
   1.4553175e+01   8.7467527e+00   5.0000000e-01   1.0000000e-01
   1.4129721e+01   9.3037792e+00   5.0000000e-01   2.0000000e-01
   1.3652773e+01   9.8157480e+00   5.0000000e-01   3.0000000e-01
   1.3127095e+01   1.0277544e+01   5.0000000e-01   4.0000000e-01
   1.2557942e+01   1.0684552e+01   5.0000000e-01   5.0000000e-01
   1.1950998e+01   1.1032707e+01   5.0000000e-01   6.0000000e-01
   1.1312330e+01   1.1318529e+01   5.0000000e-01   7.0000000e-01
   1.0648317e+01   1.1539163e+01   5.0000000e-01   8.0000000e-01
   9.9655956e+00   1.1692403e+01   5.0000000e-01   9.0000000e-01
   9.2709860e+00   1.1776720e+01   5.0000000e-01   1.0000000e+00
   8.5714290e+00   1.1791271e+01   5.0000000e-01   1.1000000e+00
   7.8739142e+00   1.1735909e+01   5.0000000e-01   1.2000000e+00
   7.1854110e+00   1.1611189e+01   5.0000000e-01   1.3000000e+00
   6.5127987e+00   1.1418356e+01   5.0000000e-01   1.4000000e+00
   5.8627978e+00   1.1159337e+01   5.0000000e-01   1.5000000e+00
   5.2419029e+00   1.0836721e+01   5.0000000e-01   1.6000000e+00
   4.6563178e+00   1.0453730e+01   5.0000000e-01   1.7000000e+00
   4.1118935e+00   1.0014192e+01   5.0000000e-01   1.8000000e+00
   3.6140696e+00   9.5224976e+00   5.0000000e-01   1.9000000e+00
   3.1678203e+00   8.9835604e+00   5.0000000e-01   2.0000000e+00
   2.7776043e+00   8.4027650e+00   5.0000000e-01   2.1000000e+00
   2.4473206e+00   7.7859145e+00   5.0000000e-01   2.2000000e+00
   2.1802692e+00   7.1391724e+00   5.0000000e-01   2.3000000e+00
   1.9791185e+00   6.4690007e+00   5.0000000e-01   2.4000000e+00
   1.8458781e+00   5.7820954e+00   5.0000000e-01   2.5000000e+00
   1.7818796e+00   5.0853200e+00   5.0000000e-01   2.6000000e+00
   1.7877622e+00   4.3856364e+00   5.0000000e-01   2.7000000e+00
   1.8634672e+00   3.6900355e+00   5.0000000e-01   2.8000000e+00
   2.0082383e+00   3.0054677e+00   5.0000000e-01   2.9000000e+00
   2.2206288e+00   2.3387728e+00   5.0000000e-01   3.0000000e+00
   2.4985167e+00   1.6966123e+00   5.0000000e-01   3.1000000e+00
   1.4030705e+01   9.5989220e+00   6.0000000e-01   0.0000000e+00
   1.3607251e+01   1.0155949e+01   6.0000000e-01   1.0000000e-01
   1.3130303e+01   1.0667917e+01   6.0000000e-01   2.0000000e-01
   1.2604626e+01   1.1129713e+01   6.0000000e-01   3.0000000e-01
   1.2035472e+01   1.1536722e+01   6.0000000e-01   4.0000000e-01
   1.1428529e+01   1.1884876e+01   6.0000000e-01   5.0000000e-01
   1.0789860e+01   1.2170698e+01   6.0000000e-01   6.0000000e-01
   1.0125848e+01   1.2391332e+01   6.0000000e-01   7.0000000e-01
   9.4431261e+00   1.2544573e+01   6.0000000e-01   8.0000000e-01
   8.7485166e+00   1.2628890e+01   6.0000000e-01   9.0000000e-01
   8.0489595e+00   1.2643440e+01   6.0000000e-01   1.0000000e+00
   7.3514447e+00   1.2588078e+01   6.0000000e-01   1.1000000e+00
   6.6629415e+00   1.2463358e+01   6.0000000e-01   1.2000000e+00
   5.9903292e+00   1.2270525e+01   6.0000000e-01   1.3000000e+00
   5.3403283e+00   1.2011507e+01   6.0000000e-01   1.4000000e+00
   4.7194334e+00   1.1688890e+01   6.0000000e-01   1.5000000e+00
   4.1338483e+00   1.1305900e+01   6.0000000e-01   1.6000000e+00
   3.5894240e+00   1.0866361e+01   6.0000000e-01   1.7000000e+00
   3.0916001e+00   1.0374667e+01   6.0000000e-01   1.8000000e+00
   2.6453508e+00   9.8357297e+00   6.0000000e-01   1.9000000e+00
   2.2551349e+00   9.2549343e+00   6.0000000e-01   2.0000000e+00
   1.9248512e+00   8.6380839e+00   6.0000000e-01   2.1000000e+00
   1.6577998e+00   7.9913418e+00   6.0000000e-01   2.2000000e+00
   1.4566490e+00   7.3211700e+00   6.0000000e-01   2.3000000e+00
   1.3234087e+00   6.6342648e+00   6.0000000e-01   2.4000000e+00
   1.2594101e+00   5.9374894e+00   6.0000000e-01   2.5000000e+00
   1.2652927e+00   5.2378057e+00   6.0000000e-01   2.6000000e+00
   1.3409978e+00   4.5422049e+00   6.0000000e-01   2.7000000e+00
   1.4857688e+00   3.8576370e+00   6.0000000e-01   2.8000000e+00
   1.6981593e+00   3.1909421e+00   6.0000000e-01   2.9000000e+00
   1.9760472e+00   2.5487816e+00   6.0000000e-01   3.0000000e+00
   2.3166559e+00   1.9375717e+00   6.0000000e-01   3.1000000e+00
   1.3002317e+01   1.0951701e+01   7.0000000e-01   0.0000000e+00
   1.2525369e+01   1.1463670e+01   7.0000000e-01   1.0000000e-01
   1.1999692e+01   1.1925465e+01   7.0000000e-01   2.0000000e-01
   1.1430538e+01   1.2332474e+01   7.0000000e-01   3.0000000e-01
   1.0823595e+01   1.2680628e+01   7.0000000e-01   4.0000000e-01
   1.0184926e+01   1.2966450e+01   7.0000000e-01   5.0000000e-01
   9.5209137e+00   1.3187084e+01   7.0000000e-01   6.0000000e-01
   8.8381919e+00   1.3340325e+01   7.0000000e-01   7.0000000e-01
   8.1435823e+00   1.3424642e+01   7.0000000e-01   8.0000000e-01
   7.4440252e+00   1.3439192e+01   7.0000000e-01   9.0000000e-01
   6.7465104e+00   1.3383831e+01   7.0000000e-01   1.0000000e+00
   6.0580072e+00   1.3259110e+01   7.0000000e-01   1.1000000e+00
   5.3853949e+00   1.3066277e+01   7.0000000e-01   1.2000000e+00
   4.7353940e+00   1.2807259e+01   7.0000000e-01   1.3000000e+00
   4.1144991e+00   1.2484642e+01   7.0000000e-01   1.4000000e+00
   3.5289141e+00   1.2101652e+01   7.0000000e-01   1.5000000e+00
   2.9844897e+00   1.1662113e+01   7.0000000e-01   1.6000000e+00
   2.4866659e+00   1.1170419e+01   7.0000000e-01   1.7000000e+00
   2.0404166e+00   1.0631482e+01   7.0000000e-01   1.8000000e+00
   1.6502006e+00   1.0050686e+01   7.0000000e-01   1.9000000e+00
   1.3199169e+00   9.4338360e+00   7.0000000e-01   2.0000000e+00
   1.0528655e+00   8.7870939e+00   7.0000000e-01   2.1000000e+00
   8.5171472e-01   8.1169222e+00   7.0000000e-01   2.2000000e+00
   7.1847440e-01   7.4300169e+00   7.0000000e-01   2.3000000e+00
   6.5447582e-01   6.7332415e+00   7.0000000e-01   2.4000000e+00
   6.6035844e-01   6.0335579e+00   7.0000000e-01   2.5000000e+00
   7.3606348e-01   5.3379570e+00   7.0000000e-01   2.6000000e+00
   8.8083452e-01   4.6533892e+00   7.0000000e-01   2.7000000e+00
   1.0932251e+00   3.9866943e+00   7.0000000e-01   2.8000000e+00
   1.3711130e+00   3.3445338e+00   7.0000000e-01   2.9000000e+00
   1.7117217e+00   2.7333239e+00   7.0000000e-01   3.0000000e+00
   2.1116479e+00   2.1591716e+00   7.0000000e-01   3.1000000e+00
   1.1844014e+01   1.2195054e+01   8.0000000e-01   0.0000000e+00
   1.1318337e+01   1.2656849e+01   8.0000000e-01   1.0000000e-01
   1.0749183e+01   1.3063858e+01   8.0000000e-01   2.0000000e-01
   1.0142240e+01   1.3412012e+01   8.0000000e-01   3.0000000e-01
   9.5035714e+00   1.3697835e+01   8.0000000e-01   4.0000000e-01
   8.8395589e+00   1.3918468e+01   8.0000000e-01   5.0000000e-01
   8.1568371e+00   1.4071709e+01   8.0000000e-01   6.0000000e-01
   7.4622275e+00   1.4156026e+01   8.0000000e-01   7.0000000e-01
   6.7626704e+00   1.4170576e+01   8.0000000e-01   8.0000000e-01
   6.0651556e+00   1.4115215e+01   8.0000000e-01   9.0000000e-01
   5.3766524e+00   1.3990494e+01   8.0000000e-01   1.0000000e+00
   4.7040401e+00   1.3797662e+01   8.0000000e-01   1.1000000e+00
   4.0540392e+00   1.3538643e+01   8.0000000e-01   1.2000000e+00
   3.4331444e+00   1.3216026e+01   8.0000000e-01   1.3000000e+00
   2.8475593e+00   1.2833036e+01   8.0000000e-01   1.4000000e+00
   2.3031349e+00   1.2393497e+01   8.0000000e-01   1.5000000e+00
   1.8053111e+00   1.1901803e+01   8.0000000e-01   1.6000000e+00
   1.3590618e+00   1.1362866e+01   8.0000000e-01   1.7000000e+00
   9.6884582e-01   1.0782071e+01   8.0000000e-01   1.8000000e+00
   6.3856210e-01   1.0165220e+01   8.0000000e-01   1.9000000e+00
   3.7151071e-01   9.5184780e+00   8.0000000e-01   2.0000000e+00
   1.7035994e-01   8.8483062e+00   8.0000000e-01   2.1000000e+00
   3.7119617e-02   8.1614010e+00   8.0000000e-01   2.2000000e+00
  -2.6878958e-02   7.4646255e+00   8.0000000e-01   2.3000000e+00
  -2.0996337e-02   6.7649419e+00   8.0000000e-01   2.4000000e+00
   5.4708704e-02   6.0693410e+00   8.0000000e-01   2.5000000e+00
   1.9947975e-01   5.3847732e+00   8.0000000e-01   2.6000000e+00
   4.1187028e-01   4.7180783e+00   8.0000000e-01   2.7000000e+00
   6.8975818e-01   4.0759178e+00   8.0000000e-01   2.8000000e+00
   1.0303669e+00   3.4647079e+00   8.0000000e-01   2.9000000e+00
   1.4302931e+00   2.8905557e+00   8.0000000e-01   3.0000000e+00
   1.8855410e+00   2.3591978e+00   8.0000000e-01   3.1000000e+00
   1.0567369e+01   1.3316557e+01   9.0000000e-01   0.0000000e+00
   9.9982158e+00   1.3723566e+01   9.0000000e-01   1.0000000e-01
   9.3912725e+00   1.4071721e+01   9.0000000e-01   2.0000000e-01
   8.7526040e+00   1.4357543e+01   9.0000000e-01   3.0000000e-01
   8.0885915e+00   1.4578176e+01   9.0000000e-01   4.0000000e-01
   7.4058697e+00   1.4731417e+01   9.0000000e-01   5.0000000e-01
   6.7112601e+00   1.4815734e+01   9.0000000e-01   6.0000000e-01
   6.0117030e+00   1.4830284e+01   9.0000000e-01   7.0000000e-01
   5.3141882e+00   1.4774923e+01   9.0000000e-01   8.0000000e-01
   4.6256850e+00   1.4650203e+01   9.0000000e-01   9.0000000e-01
   3.9530727e+00   1.4457370e+01   9.0000000e-01   1.0000000e+00
   3.3030718e+00   1.4198351e+01   9.0000000e-01   1.1000000e+00
   2.6821770e+00   1.3875735e+01   9.0000000e-01   1.2000000e+00
   2.0965919e+00   1.3492744e+01   9.0000000e-01   1.3000000e+00
   1.5521675e+00   1.3053206e+01   9.0000000e-01   1.4000000e+00
   1.0543437e+00   1.2561511e+01   9.0000000e-01   1.5000000e+00
   6.0809437e-01   1.2022574e+01   9.0000000e-01   1.6000000e+00
   2.1787841e-01   1.1441779e+01   9.0000000e-01   1.7000000e+00
  -1.1240531e-01   1.0824928e+01   9.0000000e-01   1.8000000e+00
  -3.7945670e-01   1.0178186e+01   9.0000000e-01   1.9000000e+00
  -5.8060747e-01   9.5080144e+00   9.0000000e-01   2.0000000e+00
  -7.1384779e-01   8.8211092e+00   9.0000000e-01   2.1000000e+00
  -7.7784637e-01   8.1243337e+00   9.0000000e-01   2.2000000e+00
  -7.7196375e-01   7.4246501e+00   9.0000000e-01   2.3000000e+00
  -6.9625871e-01   6.7290492e+00   9.0000000e-01   2.4000000e+00
  -5.5148767e-01   6.0444814e+00   9.0000000e-01   2.5000000e+00
  -3.3909713e-01   5.3777865e+00   9.0000000e-01   2.6000000e+00
  -6.1209232e-02   4.7356260e+00   9.0000000e-01   2.7000000e+00
   2.7939946e-01   4.1244161e+00   9.0000000e-01   2.8000000e+00
   6.7932570e-01   3.5502639e+00   9.0000000e-01   2.9000000e+00
   1.1345736e+00   3.0189060e+00   9.0000000e-01   3.0000000e+00
   1.6405943e+00   2.5356516e+00   9.0000000e-01   3.1000000e+00
   9.1851392e+00   1.4305007e+01   1.0000000e+00   0.0000000e+00
   8.5781959e+00   1.4653161e+01   1.0000000e+00   1.0000000e-01
   7.9395273e+00   1.4938983e+01   1.0000000e+00   2.0000000e-01
   7.2755149e+00   1.5159617e+01   1.0000000e+00   3.0000000e-01
   6.5927931e+00   1.5312858e+01   1.0000000e+00   4.0000000e-01
   5.8981835e+00   1.5397175e+01   1.0000000e+00   5.0000000e-01
   5.1986264e+00   1.5411725e+01   1.0000000e+00   6.0000000e-01
   4.5011116e+00   1.5356364e+01   1.0000000e+00   7.0000000e-01
   3.8126084e+00   1.5231643e+01   1.0000000e+00   8.0000000e-01
   3.1399961e+00   1.5038810e+01   1.0000000e+00   9.0000000e-01
   2.4899952e+00   1.4779792e+01   1.0000000e+00   1.0000000e+00
   1.8691003e+00   1.4457175e+01   1.0000000e+00   1.1000000e+00
   1.2835152e+00   1.4074185e+01   1.0000000e+00   1.2000000e+00
   7.3909091e-01   1.3634646e+01   1.0000000e+00   1.3000000e+00
   2.4126705e-01   1.3142952e+01   1.0000000e+00   1.4000000e+00
  -2.0498225e-01   1.2604015e+01   1.0000000e+00   1.5000000e+00
  -5.9519821e-01   1.2023219e+01   1.0000000e+00   1.6000000e+00
  -9.2548194e-01   1.1406369e+01   1.0000000e+00   1.7000000e+00
  -1.1925333e+00   1.0759627e+01   1.0000000e+00   1.8000000e+00
  -1.3936841e+00   1.0089455e+01   1.0000000e+00   1.9000000e+00
  -1.5269244e+00   9.4025499e+00   1.0000000e+00   2.0000000e+00
  -1.5909230e+00   8.7057745e+00   1.0000000e+00   2.1000000e+00
  -1.5850404e+00   8.0060908e+00   1.0000000e+00   2.2000000e+00
  -1.5093353e+00   7.3104900e+00   1.0000000e+00   2.3000000e+00
  -1.3645643e+00   6.6259221e+00   1.0000000e+00   2.4000000e+00
  -1.1521738e+00   5.9592273e+00   1.0000000e+00   2.5000000e+00
  -8.7428586e-01   5.3170667e+00   1.0000000e+00   2.6000000e+00
  -5.3367716e-01   4.7058569e+00   1.0000000e+00   2.7000000e+00
  -1.3375092e-01   4.1317046e+00   1.0000000e+00   2.8000000e+00
   3.2149693e-01   3.6003467e+00   1.0000000e+00   2.9000000e+00
   8.2751771e-01   3.1170924e+00   1.0000000e+00   3.0000000e+00
   1.3792554e+00   2.6867701e+00   1.0000000e+00   3.1000000e+00
   7.7111341e+00   1.5150525e+01   1.1000000e+00   0.0000000e+00
   7.0724655e+00   1.5436347e+01   1.1000000e+00   1.0000000e-01
   6.4084530e+00   1.5656981e+01   1.1000000e+00   2.0000000e-01
   5.7257312e+00   1.5810222e+01   1.1000000e+00   3.0000000e-01
   5.0311216e+00   1.5894539e+01   1.1000000e+00   4.0000000e-01
   4.3315646e+00   1.5909089e+01   1.1000000e+00   5.0000000e-01
   3.6340498e+00   1.5853727e+01   1.1000000e+00   6.0000000e-01
   2.9455466e+00   1.5729007e+01   1.1000000e+00   7.0000000e-01
   2.2729342e+00   1.5536174e+01   1.1000000e+00   8.0000000e-01
   1.6229334e+00   1.5277156e+01   1.1000000e+00   9.0000000e-01
   1.0020385e+00   1.4954539e+01   1.1000000e+00   1.0000000e+00
   4.1645339e-01   1.4571548e+01   1.1000000e+00   1.1000000e+00
  -1.2797093e-01   1.4132010e+01   1.1000000e+00   1.2000000e+00
  -6.2579479e-01   1.3640316e+01   1.1000000e+00   1.3000000e+00
  -1.0720441e+00   1.3101379e+01   1.1000000e+00   1.4000000e+00
  -1.4622601e+00   1.2520583e+01   1.1000000e+00   1.5000000e+00
  -1.7925438e+00   1.1903733e+01   1.1000000e+00   1.6000000e+00
  -2.0595952e+00   1.1256991e+01   1.1000000e+00   1.7000000e+00
  -2.2607459e+00   1.0586819e+01   1.1000000e+00   1.8000000e+00
  -2.3939863e+00   9.8999137e+00   1.1000000e+00   1.9000000e+00
  -2.4579848e+00   9.2031382e+00   1.1000000e+00   2.0000000e+00
  -2.4521022e+00   8.5034546e+00   1.1000000e+00   2.1000000e+00
  -2.3763972e+00   7.8078537e+00   1.1000000e+00   2.2000000e+00
  -2.2316261e+00   7.1232859e+00   1.1000000e+00   2.3000000e+00
  -2.0192356e+00   6.4565910e+00   1.1000000e+00   2.4000000e+00
